Transaction_ID,Platform,Product_Category,Product_Name,Advertised_Price,Actual_Market_Price,Payment_Method,Customer_Age,Customer_Region,label_logo,label_brand,label_qr,Scam_Flag
C3524,FakeShop,Clothing,H&M Sweater,242,267,PayPal,33,US,0,0,0,1
C3525,FakeShop,Clothing,Adidas Hoodie,118,174,UPI,52,US,0,0,0,1
C3526,FakeShop,Clothing,H&M Sweater,283,477,Crypto,60,Asia,0,1,1,1
C3527,InstaStore,Clothing,Versace Pants,234,259,Crypto,36,Asia,0,0,0,0
C3528,CheapStore,Clothing,Puma Jacket,318,349,UPI,29,Europe,0,0,0,0
C3529,FakeShop,Clothing,Adidas Hoodie,164,190,Credit Card,48,Asia,0,0,0,0
C3530,FakeShop,Clothing,Gucci T-Shirt,80,282,UPI,60,Africa,0,0,0,1
C3531,InstaStore,Clothing,Gucci T-Shirt,309,368,Credit Card,41,Asia,0,0,0,0
C3532,CheapStore,Clothing,Zara Shirt,338,308,Crypto,58,Asia,0,1,1,1
C3533,FakeShop,Clothing,Gucci T-Shirt,132,212,Debit Card,33,Asia,1,1,0,1
C3534,CheapStore,Clothing,Zara Shirt,198,241,PayPal,39,Asia,0,0,0,0
C3535,StyleZone,Clothing,H&M Sweater,350,388,PayPal,60,Africa,0,0,0,0
C3536,CheapStore,Clothing,Levi's Jeans,197,332,UPI,29,US,1,0,0,1
C3537,CheapStore,Clothing,Puma Jacket,288,429,Debit Card,57,Asia,0,0,0,1
C3538,FakeShop,Clothing,Gucci T-Shirt,83,224,Crypto,62,Europe,0,1,0,1
C3539,InstaStore,Clothing,Designer Dress,61,165,PayPal,45,Asia,0,1,0,1
C3540,CheapStore,Clothing,H&M Sweater,109,356,Credit Card,57,US,1,0,0,1
C3541,CheapStore,Clothing,Versace Pants,201,184,Credit Card,60,US,1,0,0,1
C3542,StyleZone,Clothing,Nike T-Shirt,125,348,UPI,30,Asia,0,0,0,1
C3543,FakeShop,Clothing,Nike T-Shirt,196,246,UPI,19,Africa,1,0,0,0
C3544,SocialMediaAd,Clothing,Designer Dress,343,362,Debit Card,38,US,0,0,0,0
C3545,FakeShop,Clothing,Gucci T-Shirt,98,199,Crypto,25,Europe,0,1,0,1
C3546,InstaStore,Clothing,Nike T-Shirt,302,433,UPI,25,Asia,1,0,0,1
C3547,CheapStore,Clothing,Designer Dress,97,275,PayPal,36,Asia,0,1,0,1
C3548,CheapStore,Clothing,Levi's Jeans,119,178,Credit Card,62,Africa,0,0,0,1
C3549,CheapStore,Clothing,Adidas Hoodie,77,228,PayPal,22,Africa,0,1,0,1
C3550,FakeShop,Clothing,Nike T-Shirt,174,307,PayPal,19,Asia,0,0,1,1
C3551,QuickBuy,Clothing,Designer Dress,229,244,Credit Card,51,Asia,0,0,0,0
C3552,QuickBuy,Clothing,Levi's Jeans,136,198,UPI,38,Asia,0,1,0,1
C3553,TrendyMart,Clothing,Versace Pants,126,258,Debit Card,32,Asia,0,1,1,1
C3554,QuickBuy,Clothing,Zara Shirt,409,431,Debit Card,63,Africa,0,0,0,0
C3555,StyleZone,Clothing,Zara Shirt,130,201,Debit Card,37,US,0,1,0,1
C3556,FakeShop,Clothing,Designer Dress,163,287,Credit Card,22,Asia,0,0,0,1
C3557,StyleZone,Clothing,Burberry Coat,131,204,Debit Card,48,Africa,1,0,0,1
C3558,InstaStore,Clothing,H&M Sweater,194,204,Crypto,53,Europe,0,0,0,1
C3559,FakeShop,Clothing,Designer Dress,197,236,Crypto,62,Asia,0,0,0,0
C3560,SocialMediaAd,Clothing,Burberry Coat,329,390,Credit Card,28,Europe,0,0,0,0
C3561,InstaStore,Clothing,Burberry Coat,450,498,UPI,54,Europe,0,1,0,0
C3562,InstaStore,Clothing,H&M Sweater,247,271,Credit Card,57,US,0,0,0,1
C3563,TrendyMart,Clothing,H&M Sweater,111,299,PayPal,55,US,0,0,1,1
C3564,StyleZone,Clothing,Zara Shirt,243,287,Debit Card,63,US,0,0,0,0
C3565,QuickBuy,Clothing,Versace Pants,81,404,Debit Card,43,Europe,1,1,0,1
C3566,SocialMediaAd,Clothing,Zara Shirt,104,215,Crypto,25,Europe,0,0,0,1
C3567,TrendyMart,Clothing,Burberry Coat,267,268,Debit Card,64,Asia,0,1,0,0
C3568,SocialMediaAd,Clothing,Adidas Hoodie,148,218,UPI,25,Asia,1,0,0,1
C3569,SocialMediaAd,Clothing,Puma Jacket,198,206,Debit Card,44,Asia,0,0,0,0
C3570,QuickBuy,Clothing,Puma Jacket,313,378,Debit Card,41,Africa,0,1,0,0
C3571,InstaStore,Clothing,Adidas Hoodie,223,487,UPI,46,Europe,1,0,0,1
C3572,CheapStore,Clothing,Gucci T-Shirt,100,255,Credit Card,60,Europe,1,1,1,1
C3573,InstaStore,Clothing,Nike T-Shirt,286,290,UPI,18,US,1,0,1,1
C3574,InstaStore,Clothing,Gucci T-Shirt,191,181,Debit Card,65,US,1,1,0,1
C3575,StyleZone,Clothing,Zara Shirt,103,254,UPI,27,Africa,0,1,0,1
C3576,QuickBuy,Clothing,Gucci T-Shirt,351,368,PayPal,51,Asia,0,0,0,0
C3577,StyleZone,Clothing,Nike T-Shirt,282,328,Credit Card,46,Europe,0,0,0,0
C3578,SocialMediaAd,Clothing,Zara Shirt,391,394,UPI,28,US,0,1,0,0
C3579,TrendyMart,Clothing,Nike T-Shirt,45,218,Credit Card,59,US,1,1,1,1
C3580,InstaStore,Clothing,Puma Jacket,196,432,Credit Card,25,Africa,1,0,0,1
C3581,SocialMediaAd,Clothing,Designer Dress,136,417,Debit Card,35,Africa,1,0,0,1
C3582,SocialMediaAd,Clothing,Adidas Hoodie,37,160,Debit Card,33,Africa,0,1,0,1
C3583,QuickBuy,Clothing,Puma Jacket,327,492,Crypto,54,Europe,0,0,0,1
C3584,SocialMediaAd,Clothing,Nike T-Shirt,336,420,Debit Card,38,US,0,0,0,0
C3585,StyleZone,Clothing,Designer Dress,134,150,Credit Card,24,Africa,0,0,0,0
C3586,SocialMediaAd,Clothing,Adidas Hoodie,261,278,UPI,55,Europe,0,0,0,0
C3587,SocialMediaAd,Clothing,Adidas Hoodie,525,492,Crypto,54,Africa,0,0,1,1
C3588,FakeShop,Clothing,Adidas Hoodie,361,391,Credit Card,38,Asia,1,0,1,0
C3589,CheapStore,Clothing,Designer Dress,330,332,Credit Card,52,Africa,1,0,0,1
C3590,InstaStore,Clothing,Puma Jacket,366,370,Debit Card,62,Asia,0,0,0,0
C3591,FakeShop,Clothing,Versace Pants,69,220,Debit Card,31,US,0,1,0,1
C3592,InstaStore,Clothing,H&M Sweater,46,187,Crypto,46,Europe,0,0,0,1
C3593,TrendyMart,Clothing,Puma Jacket,100,261,Debit Card,34,Asia,0,0,0,1
C3594,StyleZone,Clothing,Adidas Hoodie,231,211,Crypto,46,Europe,1,1,0,1
C3595,FakeShop,Clothing,Designer Dress,137,271,Debit Card,34,Europe,1,1,0,1
C3596,FakeShop,Clothing,Nike T-Shirt,136,291,Debit Card,49,Europe,1,1,0,1
C3597,CheapStore,Clothing,Adidas Hoodie,261,319,Crypto,55,Europe,0,1,1,0
C3598,StyleZone,Clothing,Zara Shirt,132,150,UPI,40,US,0,0,0,0
C3599,StyleZone,Clothing,Gucci T-Shirt,170,163,Crypto,19,Africa,0,0,0,1
C3600,TrendyMart,Clothing,Gucci T-Shirt,72,230,Debit Card,64,Europe,0,1,0,1
C3601,TrendyMart,Clothing,Puma Jacket,207,251,PayPal,21,US,0,1,0,0
C3602,TrendyMart,Clothing,Versace Pants,47,218,Credit Card,41,Africa,0,0,0,1
C3603,CheapStore,Clothing,Adidas Hoodie,124,228,Credit Card,48,US,0,0,0,1
C3604,FakeShop,Clothing,Gucci T-Shirt,275,341,Credit Card,61,US,0,0,1,0
C3605,FakeShop,Clothing,Levi's Jeans,216,230,Credit Card,44,Asia,0,1,0,1
C3606,InstaStore,Clothing,Puma Jacket,200,235,Crypto,63,Africa,0,0,0,0
C3607,InstaStore,Clothing,Gucci T-Shirt,211,454,Crypto,31,US,0,1,0,1
C3608,InstaStore,Clothing,Gucci T-Shirt,446,462,PayPal,35,Africa,0,1,1,0
C3609,QuickBuy,Clothing,Versace Pants,281,259,Debit Card,30,US,1,0,0,1
C3610,QuickBuy,Clothing,Adidas Hoodie,421,424,Debit Card,55,Asia,0,0,0,1
C3611,CheapStore,Clothing,Gucci T-Shirt,167,177,Crypto,25,US,1,0,0,1
C3612,InstaStore,Clothing,Versace Pants,177,219,Credit Card,52,Europe,0,0,0,0
C3613,CheapStore,Clothing,Gucci T-Shirt,178,273,Crypto,56,Asia,1,0,1,1
C3614,TrendyMart,Clothing,H&M Sweater,104,432,Crypto,52,Asia,1,0,0,1
C3615,QuickBuy,Clothing,Zara Shirt,291,320,Credit Card,20,US,0,0,0,0
C3616,InstaStore,Clothing,Puma Jacket,212,221,Credit Card,62,Asia,0,0,1,0
C3617,StyleZone,Clothing,Gucci T-Shirt,416,469,PayPal,64,Asia,0,0,0,0
C3618,SocialMediaAd,Clothing,Designer Dress,320,385,UPI,39,Asia,0,0,0,0
C3619,FakeShop,Clothing,Burberry Coat,155,163,Debit Card,64,Asia,0,0,0,0
C3620,FakeShop,Clothing,Designer Dress,222,234,Crypto,23,Asia,0,0,0,0
C3621,SocialMediaAd,Clothing,Puma Jacket,392,396,Debit Card,46,Africa,0,0,1,0
C3622,FakeShop,Clothing,Versace Pants,153,163,UPI,38,US,0,0,0,0
C3623,SocialMediaAd,Clothing,Levi's Jeans,419,408,UPI,34,Europe,0,1,0,1
C3624,FakeShop,Clothing,H&M Sweater,112,225,Crypto,52,US,1,0,0,1
C3625,QuickBuy,Clothing,Nike T-Shirt,273,417,Debit Card,27,Europe,0,0,0,1
C3626,CheapStore,Clothing,Zara Shirt,207,406,Debit Card,38,US,0,0,0,1
C3627,InstaStore,Clothing,Burberry Coat,403,409,Debit Card,20,Asia,0,0,0,1
C3628,FakeShop,Clothing,Zara Shirt,240,275,UPI,23,Africa,0,0,0,0
C3629,SocialMediaAd,Clothing,H&M Sweater,291,290,PayPal,42,Asia,1,0,1,1
C3630,TrendyMart,Clothing,Adidas Hoodie,216,226,Crypto,32,Africa,0,0,0,0
C3631,QuickBuy,Clothing,Burberry Coat,119,337,Credit Card,54,US,0,1,1,1
C3632,SocialMediaAd,Clothing,Burberry Coat,240,432,PayPal,21,US,1,1,0,1
C3633,TrendyMart,Clothing,Puma Jacket,180,360,Crypto,53,US,0,1,0,1
C3634,StyleZone,Clothing,Designer Dress,150,158,Crypto,29,Europe,0,1,0,0
C3635,FakeShop,Clothing,Burberry Coat,172,287,Debit Card,43,Africa,0,0,0,1
C3636,CheapStore,Clothing,H&M Sweater,137,213,Crypto,65,Asia,1,1,0,1
C3637,QuickBuy,Clothing,Zara Shirt,400,479,PayPal,49,Europe,0,1,0,0
C3638,StyleZone,Clothing,Puma Jacket,191,343,Credit Card,51,Asia,0,0,0,1
C3639,InstaStore,Clothing,Zara Shirt,76,274,Debit Card,27,US,0,0,0,1
C3640,StyleZone,Clothing,Zara Shirt,214,237,UPI,44,Africa,0,0,0,0
C3641,TrendyMart,Clothing,Burberry Coat,175,274,Credit Card,41,US,0,0,0,1
C3642,TrendyMart,Clothing,Levi's Jeans,209,308,UPI,23,US,0,1,1,1
C3643,CheapStore,Clothing,Burberry Coat,299,349,PayPal,28,Africa,0,0,0,0
C3644,CheapStore,Clothing,Designer Dress,290,298,Debit Card,29,US,0,1,0,0
C3645,CheapStore,Clothing,Puma Jacket,432,495,Crypto,61,Europe,0,0,0,0
C3646,QuickBuy,Clothing,Puma Jacket,86,161,PayPal,42,Africa,1,0,0,1
C3647,InstaStore,Clothing,Zara Shirt,136,298,Crypto,50,Asia,1,1,0,1
C3648,CheapStore,Clothing,Puma Jacket,78,205,Crypto,62,Europe,0,1,0,1
C3649,CheapStore,Clothing,Zara Shirt,179,319,Credit Card,47,Asia,1,0,0,1
C3650,SocialMediaAd,Clothing,Designer Dress,144,169,Debit Card,36,Europe,0,0,0,0
C3651,TrendyMart,Clothing,Puma Jacket,254,256,UPI,30,Africa,0,0,0,0
C3652,StyleZone,Clothing,Designer Dress,84,212,Credit Card,27,Asia,0,1,0,1
C3653,FakeShop,Clothing,Levi's Jeans,407,457,PayPal,64,Asia,1,0,0,0
C3654,StyleZone,Clothing,Burberry Coat,316,460,Credit Card,55,Asia,0,0,0,1
C3655,SocialMediaAd,Clothing,Puma Jacket,123,402,PayPal,59,Africa,0,1,0,1
C3656,TrendyMart,Clothing,Burberry Coat,224,358,Debit Card,23,US,0,0,0,1
C3657,CheapStore,Clothing,Designer Dress,285,349,Crypto,44,Asia,0,0,0,0
C3658,FakeShop,Clothing,Gucci T-Shirt,246,256,Debit Card,55,Asia,0,0,0,0
C3659,QuickBuy,Clothing,Adidas Hoodie,188,207,Crypto,51,Asia,0,0,0,0
C3660,TrendyMart,Clothing,Adidas Hoodie,286,320,PayPal,34,Africa,0,0,0,0
C3661,CheapStore,Clothing,Versace Pants,143,211,PayPal,18,Europe,1,1,0,1
C3662,InstaStore,Clothing,Designer Dress,442,462,Credit Card,21,Asia,0,0,0,0
C3663,QuickBuy,Clothing,Versace Pants,112,186,Crypto,58,Africa,0,1,1,1
C3664,FakeShop,Clothing,H&M Sweater,93,299,PayPal,51,US,0,1,0,1
C3665,QuickBuy,Clothing,Burberry Coat,121,450,PayPal,30,Europe,0,0,1,1
C3666,CheapStore,Clothing,Gucci T-Shirt,265,260,Crypto,27,Asia,1,0,0,1
C3667,TrendyMart,Clothing,Nike T-Shirt,251,290,PayPal,22,Asia,0,0,0,0
C3668,QuickBuy,Clothing,Burberry Coat,277,300,Crypto,44,Asia,0,0,0,1
C3669,CheapStore,Clothing,Designer Dress,379,472,UPI,33,US,0,0,0,0
C3670,InstaStore,Clothing,Adidas Hoodie,254,372,Debit Card,51,Asia,0,1,0,1
C3671,FakeShop,Clothing,Gucci T-Shirt,388,368,Debit Card,20,Europe,0,0,0,1
C3672,CheapStore,Clothing,Burberry Coat,448,416,UPI,42,US,0,0,0,1
C3673,StyleZone,Clothing,Levi's Jeans,142,163,PayPal,22,Africa,0,0,1,0
C3674,SocialMediaAd,Clothing,Puma Jacket,135,201,Credit Card,34,Africa,0,1,0,1
C3675,QuickBuy,Clothing,Burberry Coat,168,370,Credit Card,45,Asia,0,0,0,1
C3676,InstaStore,Clothing,Nike T-Shirt,386,367,Credit Card,57,Europe,0,1,0,1
C3677,StyleZone,Clothing,Zara Shirt,171,298,Debit Card,25,Europe,1,1,0,1
C3678,QuickBuy,Clothing,H&M Sweater,145,152,PayPal,30,Africa,0,0,1,0
C3679,QuickBuy,Clothing,Puma Jacket,383,394,Crypto,65,Europe,1,0,0,0
C3680,InstaStore,Clothing,Burberry Coat,81,258,UPI,57,Asia,1,0,0,1
C3681,FakeShop,Clothing,Levi's Jeans,189,491,Debit Card,56,Asia,0,0,1,1
C3682,StyleZone,Clothing,Designer Dress,215,439,Debit Card,36,Africa,0,0,0,1
C3683,StyleZone,Clothing,Gucci T-Shirt,148,158,PayPal,34,Europe,0,0,0,0
C3684,InstaStore,Clothing,Versace Pants,453,443,PayPal,57,US,1,0,0,1
C3685,CheapStore,Clothing,Zara Shirt,401,432,Crypto,65,US,0,0,0,0
C3686,FakeShop,Clothing,H&M Sweater,249,301,UPI,55,US,0,0,0,0
C3687,SocialMediaAd,Clothing,Versace Pants,257,277,Crypto,24,Africa,0,0,0,1
C3688,FakeShop,Clothing,H&M Sweater,312,308,Credit Card,29,Europe,1,0,0,1
C3689,FakeShop,Clothing,Gucci T-Shirt,253,264,Credit Card,45,US,0,0,0,1
C3690,StyleZone,Clothing,H&M Sweater,71,178,Debit Card,53,US,0,1,0,1
C3691,TrendyMart,Clothing,Adidas Hoodie,392,477,PayPal,19,US,0,0,0,0
C3692,TrendyMart,Clothing,Puma Jacket,280,308,Credit Card,51,Europe,0,0,0,0
C3693,QuickBuy,Clothing,Versace Pants,311,335,Crypto,26,Asia,0,0,0,0
C3694,CheapStore,Clothing,Zara Shirt,147,151,PayPal,60,Asia,0,0,0,0
C3695,TrendyMart,Clothing,Versace Pants,409,462,Debit Card,53,Europe,0,0,0,0
C3696,InstaStore,Clothing,Versace Pants,302,333,Credit Card,45,Africa,1,0,0,0
C3697,FakeShop,Clothing,H&M Sweater,350,345,UPI,44,Asia,0,0,0,1
C3698,CheapStore,Clothing,Puma Jacket,75,157,PayPal,24,Europe,0,1,0,1
C3699,CheapStore,Clothing,Puma Jacket,149,420,UPI,25,Africa,0,1,0,1
C3700,CheapStore,Clothing,Puma Jacket,114,286,Credit Card,33,Africa,0,1,0,1
C3701,CheapStore,Clothing,H&M Sweater,267,289,Debit Card,19,Europe,0,0,1,0
C3702,InstaStore,Clothing,Puma Jacket,30,150,Crypto,45,US,0,0,1,1
C3703,InstaStore,Clothing,Levi's Jeans,146,178,PayPal,50,Europe,0,0,0,0
C3704,FakeShop,Clothing,Levi's Jeans,145,492,Crypto,39,Asia,1,1,0,1
C3705,FakeShop,Clothing,Levi's Jeans,309,342,Crypto,59,Africa,0,0,0,0
C3706,FakeShop,Clothing,Zara Shirt,237,472,UPI,21,US,0,0,0,1
C3707,InstaStore,Clothing,Gucci T-Shirt,217,472,Crypto,46,US,1,1,0,1
C3708,SocialMediaAd,Clothing,Gucci T-Shirt,98,175,Credit Card,58,Africa,0,0,0,1
C3709,QuickBuy,Clothing,Burberry Coat,357,403,Crypto,36,US,0,0,0,0
C3710,TrendyMart,Clothing,Burberry Coat,243,379,PayPal,44,Europe,0,0,0,1
C3711,StyleZone,Clothing,Gucci T-Shirt,68,326,Debit Card,65,US,1,1,0,1
C3712,SocialMediaAd,Clothing,Nike T-Shirt,228,346,Credit Card,54,Asia,0,0,0,1
C3713,CheapStore,Clothing,Zara Shirt,64,161,Crypto,61,Africa,1,0,0,1
C3714,FakeShop,Clothing,Puma Jacket,75,251,Credit Card,23,Europe,1,1,0,1
C3715,QuickBuy,Clothing,Designer Dress,199,237,PayPal,24,US,0,0,0,0
C3716,StyleZone,Clothing,Levi's Jeans,79,387,Credit Card,61,Asia,0,1,0,1
C3717,FakeShop,Clothing,Versace Pants,186,233,Debit Card,32,US,0,0,0,0
C3718,TrendyMart,Clothing,H&M Sweater,424,492,PayPal,49,Africa,0,0,0,0
C3719,InstaStore,Clothing,Levi's Jeans,76,247,Debit Card,60,Africa,1,0,0,1
C3720,QuickBuy,Clothing,Zara Shirt,412,453,Credit Card,55,Africa,0,0,0,1
C3721,FakeShop,Clothing,Gucci T-Shirt,122,352,Debit Card,24,US,0,1,0,1
C3722,QuickBuy,Clothing,Zara Shirt,56,177,Credit Card,61,Africa,0,0,0,1
C3723,CheapStore,Clothing,Levi's Jeans,153,353,Debit Card,27,US,1,0,0,1
C3724,SocialMediaAd,Clothing,Nike T-Shirt,224,491,Credit Card,22,Asia,1,0,0,1
C3725,CheapStore,Clothing,Gucci T-Shirt,117,477,PayPal,55,Europe,0,1,1,1
C3726,FakeShop,Clothing,Puma Jacket,130,283,PayPal,28,Africa,0,1,0,1
C3727,SocialMediaAd,Clothing,Nike T-Shirt,192,460,PayPal,32,Europe,0,1,0,1
C3728,FakeShop,Clothing,H&M Sweater,218,240,UPI,44,Asia,0,0,0,0
C3729,QuickBuy,Clothing,Puma Jacket,254,443,Debit Card,49,US,1,0,0,1
C3730,InstaStore,Clothing,Levi's Jeans,380,382,Debit Card,43,US,1,0,0,1
C3731,TrendyMart,Clothing,Adidas Hoodie,244,415,Credit Card,18,Africa,0,0,0,1
C3732,CheapStore,Clothing,Burberry Coat,344,342,Debit Card,60,Europe,1,1,1,1
C3733,TrendyMart,Clothing,Puma Jacket,176,472,Credit Card,23,US,0,1,1,1
C3734,SocialMediaAd,Clothing,Designer Dress,150,157,Crypto,46,Asia,0,0,0,0
C3735,SocialMediaAd,Clothing,Zara Shirt,173,357,Debit Card,51,Europe,0,1,0,1
C3736,FakeShop,Clothing,Versace Pants,80,221,PayPal,47,Asia,0,0,0,1
C3737,StyleZone,Clothing,Versace Pants,446,423,UPI,33,US,0,1,1,1
C3738,StyleZone,Clothing,Versace Pants,366,427,Crypto,19,Europe,0,0,0,0
C3739,TrendyMart,Clothing,Burberry Coat,191,319,Crypto,62,Europe,1,1,0,1
C3740,SocialMediaAd,Clothing,H&M Sweater,255,371,Crypto,63,Africa,0,1,1,1
C3741,StyleZone,Clothing,Zara Shirt,397,481,Crypto,39,Asia,0,0,0,0
C3742,SocialMediaAd,Clothing,Levi's Jeans,285,295,Crypto,50,US,0,1,0,1
C3743,CheapStore,Clothing,Burberry Coat,204,485,UPI,29,Europe,0,1,0,1
C3744,StyleZone,Clothing,Adidas Hoodie,332,379,Credit Card,52,Europe,0,0,0,0
C3745,FakeShop,Clothing,Versace Pants,128,381,Debit Card,57,Asia,1,1,0,1
C3746,SocialMediaAd,Clothing,Nike T-Shirt,203,403,PayPal,42,Europe,0,1,1,1
C3747,CheapStore,Clothing,Versace Pants,292,444,Crypto,49,Europe,0,0,0,1
C3748,CheapStore,Clothing,Gucci T-Shirt,143,313,Credit Card,49,Asia,0,0,0,1
C3749,CheapStore,Clothing,H&M Sweater,168,312,Debit Card,43,Europe,0,1,0,1
C3750,SocialMediaAd,Clothing,Puma Jacket,307,338,UPI,19,Africa,1,0,0,1
C3751,CheapStore,Clothing,Adidas Hoodie,194,345,UPI,61,US,0,0,0,1
C3752,StyleZone,Clothing,Burberry Coat,154,165,Credit Card,35,Europe,0,0,0,0
C3753,CheapStore,Clothing,Designer Dress,113,341,Credit Card,51,US,1,0,0,1
C3754,InstaStore,Clothing,Versace Pants,329,351,UPI,57,Africa,0,0,0,1
C3755,TrendyMart,Clothing,Puma Jacket,320,474,Crypto,65,Africa,1,0,1,1
C3756,CheapStore,Clothing,Adidas Hoodie,255,263,Credit Card,52,Asia,0,0,0,0
C3757,QuickBuy,Clothing,Adidas Hoodie,199,234,UPI,29,Africa,0,0,0,0
C3758,SocialMediaAd,Clothing,Nike T-Shirt,236,241,UPI,42,Europe,0,0,0,0
C3759,StyleZone,Clothing,Gucci T-Shirt,239,356,Credit Card,62,Europe,0,0,0,1
C3760,QuickBuy,Clothing,H&M Sweater,272,461,UPI,24,Europe,0,0,0,1
C3761,CheapStore,Clothing,H&M Sweater,97,204,PayPal,41,Africa,1,0,0,1
C3762,FakeShop,Clothing,Nike T-Shirt,395,415,PayPal,53,Africa,1,1,1,1
C3763,FakeShop,Clothing,Versace Pants,298,314,UPI,34,Europe,0,0,0,0
C3764,FakeShop,Clothing,Puma Jacket,157,306,Debit Card,61,Asia,0,0,0,1
C3765,CheapStore,Clothing,Levi's Jeans,197,396,Credit Card,21,Europe,0,1,0,1
C3766,StyleZone,Clothing,Designer Dress,378,447,Debit Card,23,Africa,0,0,0,0
C3767,TrendyMart,Clothing,Adidas Hoodie,251,307,UPI,47,Asia,0,0,0,0
C3768,QuickBuy,Clothing,Designer Dress,64,253,Credit Card,41,Europe,0,0,0,1
C3769,CheapStore,Clothing,Adidas Hoodie,221,393,Crypto,24,Europe,1,0,1,1
C3770,CheapStore,Clothing,Adidas Hoodie,237,379,Debit Card,19,Africa,0,1,0,1
C3771,CheapStore,Clothing,Gucci T-Shirt,460,479,UPI,23,Asia,0,0,0,0
C3772,CheapStore,Clothing,Designer Dress,213,240,Crypto,51,Asia,0,0,0,0
C3773,SocialMediaAd,Clothing,Versace Pants,373,418,Debit Card,56,Europe,0,0,0,0
C3774,CheapStore,Clothing,Nike T-Shirt,51,153,Credit Card,33,Africa,1,1,0,1
C3775,InstaStore,Clothing,Gucci T-Shirt,217,220,Crypto,45,US,0,0,0,0
C3776,FakeShop,Clothing,Designer Dress,203,448,PayPal,52,US,0,1,0,1
C3777,QuickBuy,Clothing,Zara Shirt,63,235,UPI,50,Africa,0,1,1,1
C3778,SocialMediaAd,Clothing,Zara Shirt,438,427,Crypto,45,Africa,1,0,0,1
C3779,CheapStore,Clothing,Designer Dress,159,464,Crypto,26,Africa,0,1,0,1
C3780,StyleZone,Clothing,Levi's Jeans,184,192,PayPal,39,Asia,0,0,0,0
C3781,TrendyMart,Clothing,Burberry Coat,37,170,UPI,41,Europe,0,0,0,1
C3782,StyleZone,Clothing,Puma Jacket,127,187,Credit Card,59,Asia,0,1,1,1
C3783,CheapStore,Clothing,Designer Dress,73,312,Debit Card,38,Africa,0,0,0,1
C3784,InstaStore,Clothing,Burberry Coat,350,417,PayPal,53,Europe,0,0,0,0
C3785,SocialMediaAd,Clothing,Levi's Jeans,103,295,Crypto,51,US,0,0,0,1
C3786,InstaStore,Clothing,Versace Pants,325,467,PayPal,27,US,0,1,1,1
C3787,CheapStore,Clothing,Puma Jacket,155,366,PayPal,64,Africa,0,1,0,1
C3788,SocialMediaAd,Clothing,Adidas Hoodie,129,226,Credit Card,41,Europe,0,0,1,1
C3789,QuickBuy,Clothing,Zara Shirt,254,257,Debit Card,51,Europe,0,0,0,0
C3790,CheapStore,Clothing,Gucci T-Shirt,454,428,Debit Card,65,Europe,0,0,0,1
C3791,TrendyMart,Clothing,Levi's Jeans,179,214,Credit Card,59,Asia,0,0,0,0
C3792,SocialMediaAd,Clothing,Zara Shirt,430,469,PayPal,65,Asia,0,0,0,1
C3793,FakeShop,Clothing,H&M Sweater,242,275,PayPal,28,Europe,0,0,0,0
C3794,SocialMediaAd,Clothing,H&M Sweater,336,387,Crypto,28,US,0,0,0,0
C3795,InstaStore,Clothing,H&M Sweater,200,194,Credit Card,29,Africa,0,1,0,1
C3796,InstaStore,Clothing,Nike T-Shirt,103,314,UPI,53,Africa,1,1,0,1
C3797,InstaStore,Clothing,Gucci T-Shirt,95,344,Crypto,20,Africa,0,0,0,1
C3798,TrendyMart,Clothing,Versace Pants,176,196,PayPal,42,Europe,0,0,0,0
C3799,SocialMediaAd,Clothing,Levi's Jeans,318,350,Credit Card,63,US,0,0,0,1
C3800,FakeShop,Clothing,Nike T-Shirt,194,239,Credit Card,30,US,0,0,0,0
C3801,CheapStore,Clothing,Puma Jacket,231,439,Credit Card,19,Africa,1,1,0,1
C3802,TrendyMart,Clothing,Gucci T-Shirt,232,229,Crypto,57,Europe,1,1,0,1
C3803,SocialMediaAd,Clothing,Adidas Hoodie,234,237,PayPal,38,Asia,1,0,0,0
C3804,SocialMediaAd,Clothing,Zara Shirt,128,270,Credit Card,33,Europe,0,0,0,1
C3805,QuickBuy,Clothing,Designer Dress,263,275,Crypto,31,Africa,0,0,0,0
C3806,StyleZone,Clothing,Zara Shirt,116,286,PayPal,64,US,0,0,0,1
C3807,SocialMediaAd,Clothing,Nike T-Shirt,218,262,PayPal,36,Europe,0,0,0,0
C3808,FakeShop,Clothing,Versace Pants,105,320,UPI,54,US,1,0,0,1
C3809,StyleZone,Clothing,Levi's Jeans,156,242,Crypto,55,US,0,1,0,1
C3810,FakeShop,Clothing,Gucci T-Shirt,369,442,Debit Card,28,Asia,0,0,0,0
C3811,QuickBuy,Clothing,Puma Jacket,530,491,PayPal,51,US,0,0,1,1
C3812,SocialMediaAd,Clothing,Levi's Jeans,232,259,UPI,26,Europe,0,0,0,0
C3813,TrendyMart,Clothing,Gucci T-Shirt,157,164,Debit Card,26,Africa,0,0,1,0
C3814,InstaStore,Clothing,Burberry Coat,126,430,Debit Card,20,Africa,1,0,0,1
C3815,CheapStore,Clothing,H&M Sweater,201,400,PayPal,51,US,1,1,0,1
C3816,QuickBuy,Clothing,Puma Jacket,351,340,UPI,29,Europe,1,0,1,1
C3817,SocialMediaAd,Clothing,H&M Sweater,345,351,Debit Card,30,Asia,0,0,0,0
C3818,QuickBuy,Clothing,Zara Shirt,265,270,Debit Card,54,Africa,0,0,0,0
